id_pedido,peso_produto_g,distancia_aproximada_km,tempo_entrega_dias,valor_frete,preco_produto,nota_avaliacao
1fd53d1caeb51ab6526e5b38f525c202,840.0,332.01,6.01,14.1,43.9,5
e5cee28542e829bfd8e8ab719c386311,4450.0,1128.64,16.82,19.9,288.0,5
0f2eddab2cf0edb934c4086172712081,250.0,296.68,8.96,13.89,79.0,5
087b7573e7bda014f7f61b472a7cf555,300.0,233.34,11.9,14.52,34.99,4
f204f70875d6c6b3ef8858487847fec4,2400.0,556.32,10.11,21.18,98.7,5
1a89170dbb050ebb1530d3f2c574d4dd,1850.0,327.81,5.74,18.42,88.0,3
e3c4a1f61400e7db82ae759cacedc9a3,750.0,686.68,26.0,16.11,35.9,5
f399b1b1cbfba9dbe26183ac60e6eae8,1500.0,393.83,15.38,17.81,79.9,5
ea497a8fb762e77015ca8d85236d6e47,175.0,86.32,4.74,11.85,37.9,1
276c36d0f0218b24c09343edf53cb98f,400.0,164.28,18.49,10.96,7.29,2
801486e590af3202e69113a4542ef133,150.0,507.43,8.08,12.83,55.49,5
984238b9906320ee4e847b98f9f2c699,600.0,22.61,2.23,9.09,105.0,5
5a91aca4cab56a1119249a6ab5d41318,2750.0,2481.15,13.84,27.67,144.9,3
4780bb3ca4c85d0e4dffd6cd2b6d6201,350.0,181.29,6.5,12.79,8.59,4
0e3586e663acb9adff4f778c7d174890,1050.0,311.05,8.02,11.82,131.99,2
19290f8cbb9b669a38cf4c56f5976bf1,1050.0,916.78,14.0,15.11,35.99,5
fbe1b2aeb4cba6d2bc309c735a062549,800.0,471.04,8.92,17.03,119.9,5
6be4566ff84c15f3069e3751958576dd,1500.0,484.24,7.12,13.44,59.9,5
594bad57a253656f86d8282c5365be89,300.0,526.3,13.94,18.0,174.9,1
d6cdcb841a56b58210e4b5cf51842ae5,675.0,85.48,4.1,9.27,19.49,4
011105c3b5b8693eda1bfb1f152cec2a,640.0,1886.24,7.96,43.49,208.1,2
04f7b342a4b3d7b33bdf6aade899d685,200.0,667.24,7.04,15.1,15.48,4
3fb41161786b24f4fd477d6a3af4dedb,900.0,95.85,2.99,9.41,84.99,5
93d5e6e96278f675c4d917ff0bd6e0e3,150.0,1005.71,13.21,16.79,18.17,4
cfb163e86f6f63e7a247fd9ef32321d7,114.0,9.39,3.16,7.78,26.9,3
cb5e5871967a2d2ff1594d2a652fa290,3000.0,594.93,17.12,22.66,169.9,4
853052349cf24c16fe2a0a29df1d7a12,200.0,429.67,6.62,15.1,29.99,4
83adb8f44a5e98ea2d58a04ca0b7fdc7,1550.0,568.58,7.29,23.17,84.9,1
7cc42e63e4677cbb3e1434f08601b329,1950.0,299.01,7.37,17.26,33.0,5
9bdab6a58999d4197bb9182919f89712,700.0,86.01,7.11,15.64,170.0,5
dbe5b409519c5dfb85b5b0955913e5af,150.0,2100.31,8.84,37.17,68.49,5
16e1e21ae459315114f092dc02743dea,200.0,86.77,1.42,8.53,110.0,5
e3bab59cbada81d5a3df124e0a95442e,2750.0,1999.2,18.9,31.46,159.0,4
176cf0b19224a77a9fe04e323627fa7e,975.0,55.08,11.38,13.51,131.99,5
246c48e2f25163a7427ed75e3217205e,250.0,185.16,9.93,12.05,78.0,1
7f3709520054ab89300a657a5f480939,2150.0,137.41,3.87,16.68,149.9,4
144486c68a71eb11c9bd9fae9ca29da6,300.0,650.2,14.53,15.1,29.99,5
32103451af075fc1af5ce14d86aa3179,600.0,1716.39,14.25,16.97,75.9,4
3e238891b4618a7a2224ea32becc04d2,1425.0,468.54,3.91,24.34,220.0,5
85f5aa79a7370114c788fd6752d6fdb9,350.0,285.43,15.98,12.79,49.98,5
57caf8a4f24c13ac1f4ec44f39a18a44,450.0,576.1,5.9,15.1,9.0,5
fea563d194760a0737be8bff36ca8c40,1900.0,317.97,8.99,17.67,59.9,5
bf983191809f11fbddab3c4f88a804e0,400.0,448.31,27.75,18.74,122.99,4
bcd5dcb4a6d89edda53dcf1e9328823d,150.0,409.51,4.85,12.79,35.0,5
537be38441cb6b55c59979427abe99ef,1125.0,135.05,8.12,13.6,82.99,5
e18cc7fc5eb938dd26feb68acbf88642,5650.0,1104.24,12.89,69.21,249.9,5
95ac7877d664b64345e78a8ff3003730,400.0,125.69,11.58,13.53,200.0,5
5478595838b69d4f1d19e87ec399eee6,500.0,2536.28,12.28,25.73,99.9,5
24d467b091af7611de89fe9d2c4b76c9,400.0,124.06,6.27,14.68,289.0,5
58f9ab98b542d84139dda631d9e257d5,275.0,450.1,9.71,19.07,139.0,5
e3a641fa10d7f975e743158d69c10ddd,250.0,836.65,21.86,15.38,79.99,1
83eeee55d222c6e3b10f716700517529,173.0,149.24,23.01,8.35,86.79,1
4e36ca9de4b97cb87ff2c474107c28f1,2600.0,4.47,9.24,13.08,75.0,3
1dea8bb55507de40f0a05504ebc1bc7a,400.0,1315.14,21.58,17.8,194.25,5
95a7802de396f3df0c682ddafc8f3152,600.0,123.12,6.95,12.79,64.0,5
780a9cc080b68de71009118d45602439,410.0,714.67,6.05,19.91,259.0,5
f8fb768a4889846eaf601b29827b596a,553.0,14.67,2.5,8.85,98.9,5
6b1a7e1ba96a182c5eef89a67ef8217b,300.0,1586.76,15.06,22.16,65.0,5
4800f69c8e5130af7653664ac4172dad,100.0,20.64,5.26,7.78,19.99,5
75b6f8722f53c2f4ec267dfeaaa8808a,900.0,99.5,6.87,8.88,33.0,5
1b62de526ac8804be889b4b51c7dbef5,1050.0,12.05,4.3,11.73,72.99,5
b3f8f9990d57ac78665ba9cdd480a633,183.0,186.93,14.52,12.79,25.3,4
0953ccb40a8fb30d5fd5ce0c06bbf4ad,550.0,342.72,6.09,15.35,84.99,5
c6c0485c02e45b1f484c318d540257a1,550.0,305.06,9.85,12.79,65.0,5
20ea92819d0fe38fe45b7d09dcc1a4bb,225.0,1982.11,19.88,25.63,29.99,4
9858ff80b8f867c868a4c476eda9122b,217.0,587.41,8.36,15.1,34.99,5
fcb9ec0e86e6d326a21a96c2008c8610,100.0,290.66,4.14,13.29,89.9,5
2fb597c2f772eca01b1f5c561bf6cc7b,16133.0,2076.68,194.85,105.19,239.96,4
55239e09e4cd4de5e2e69452283e9b36,1000.0,946.38,18.42,18.83,342.12,4
93d7cfb112111edec49fd02555f48da3,1050.0,589.08,7.91,19.64,64.9,3
ab21d46cb0d123ea937d107425f82829,1200.0,374.99,7.8,23.1,42.97,5
5c54271ee917cae6f59c5609f8baa986,12250.0,366.51,12.52,50.49,250.0,5
0629771ee9bc4f49e6d2fb6d637f00a7,1600.0,353.55,8.11,15.04,135.0,5
225c2d5256f969a58d04909cccbdbed0,400.0,1541.51,16.13,16.79,45.0,4
fccf0d3397491d555ae0d9a4689bfc29,400.0,483.03,17.14,15.67,129.9,5
8356e1470c66aabf58e1d3f3ec25a20d,1250.0,1029.08,20.24,27.69,105.0,5
f8e1c556dbd76c6784f4283973f0095f,1825.0,402.69,35.51,21.14,92.9,1
cf68d1708492cb14a50e5aeb9b7abe1e,2300.0,315.89,13.23,13.86,119.9,5
459a7160018ed718a744f12b450a46c5,200.0,761.55,21.02,14.16,44.9,2
9006464e8413a8fed96d20843c6c5ea2,350.0,394.27,7.08,15.1,19.99,5
5261141ee2f17f6a0dcb5f7aab6acaec,1400.0,450.29,7.33,14.56,118.9,5
539e4c852e657b3cdf03f83c371853b1,400.0,2072.04,13.07,23.55,118.8,5
bda15d43b16684fa4eff328a7db33d8b,400.0,118.41,2.05,9.0,119.99,5
c05394da933eae4ce6e374978c70998b,150.0,471.13,8.91,18.29,58.5,5
b30a09b85513a03dab6e86a547a73219,250.0,24.58,3.88,7.6,49.0,5
32638cca2927b1658ac8e3e154ed4a66,125.0,353.96,4.83,15.8,99.9,5
46725157f2a21347b2c792dda26536d4,7650.0,254.71,7.13,29.42,159.0,5
cbe8a22b7de5b1b59e05b5011a1e53ef,300.0,85.47,5.68,7.78,29.99,4
ce9c02c63ccfd380ecd3ccf5e8894f96,750.0,440.94,6.22,12.74,56.97,5
899eb681966d4b5df1e1c9b21fc113ec,1600.0,587.84,10.3,17.13,55.9,5
4c8962d1aff37c5cafe5190f4f9b6839,1800.0,516.7,8.91,17.93,97.0,5
af256e5861b37190d89da2ecd8dcae4a,200.0,8.65,5.24,7.59,47.0,4
723f99b0beda55330ece6bebc46b3d5b,400.0,420.38,13.3,17.02,325.0,4
9bb20141c47cf5f8919640d4c91f1b31,117.0,2114.22,19.89,25.63,17.99,5
4bd17c85bd06ed500f1619f6692ea8af,600.0,313.9,11.12,13.85,38.0,1
eba78f5ad48cd2dc7f836491fd62e335,1450.0,391.25,14.92,18.76,169.0,2
041d39835d57e12ebcd5d992e2cc7360,200.0,2350.91,20.57,22.85,9.0,3
b4f9debbfa5a394d7f4ab610fd8eae11,1750.0,336.96,21.73,16.54,399.0,1
e2b405a4cccf1e66eb8d2b73a4bba700,4338.0,462.75,37.39,16.84,124.9,1
15c4d15a595aaff02d4de63093a4b57c,1400.0,417.58,7.56,15.78,210.0,5
57e34f23ea6f7d6197a2792928bfbb04,1750.0,86.77,6.82,18.85,109.9,5
a48eabba6adc895c6392572ddd644cfd,468.0,369.89,9.34,15.89,144.0,5
8907bb31267526a99da12076a84a87b6,14400.0,63.41,5.78,39.51,1561.0,5
2e0ff81253a7fa54020cedbb9835d1c7,15300.0,878.63,43.91,23.84,299.9,2
66c1172ab0ddb605d4012ce1d4339ffb,6600.0,461.37,9.47,44.84,149.0,5
3e4ed3610f9edd2a3598aec6e93a345d,700.0,1095.86,12.82,19.32,48.0,5
3ae23891986e183545f58cbc836a0106,1300.0,578.34,6.96,22.93,49.9,5
003423b755b562962a6225a8de40d12e,1600.0,1018.65,16.42,28.58,232.75,3
6cd1a4eb4b9a14b5a991a897f096d443,350.0,92.33,1.69,11.86,50.9,5
045e9ebd4d41affc66333d58c3d107c1,18225.0,325.06,11.73,33.52,176.96,1
336e923c0b5e6d95d3d0644bf4c516c4,9750.0,329.45,11.74,34.56,169.96,2
9c44a03c9f82cd2488ff7a09aafb7413,269.0,524.39,23.99,16.84,299.0,3
1aa7e7505275a3ce08be4b00f1d7a16d,1575.0,209.11,4.74,26.93,89.9,5
2df1ebb1aa609632517182df5fa53a6c,200.0,6.86,1.59,7.58,44.99,5
b0df2a6f7569a5a874e3d15bd27bbd6f,875.0,326.88,26.36,16.81,119.99,5
bced6994157f0832d51623583ac46719,123.0,389.89,6.65,14.53,51.9,1
9032c0ac4021b04e4dbe6dedacd3f3ed,1750.0,1792.75,25.34,40.32,396.0,4
af79884abd4a25e4ed96f94bc7db48b3,4400.0,895.1,9.67,23.12,119.0,3
8010e9e1fe4c8ef75f5a261f6ef9e748,670.0,8.55,13.19,7.39,23.99,5
f5b364f870f2417bb837200eac7677d6,1625.0,323.8,6.93,15.31,219.99,5
6c8e7fccd3a9d60db49c0264c1806ed6,120.0,328.2,7.28,15.66,130.0,5
d1f789756b59a9fb40b3becadeac90e4,5417.0,640.35,97.47,27.29,139.0,1
b2bcc44cd738d425393e6268c29f096d,50.0,453.9,16.01,15.1,24.49,5
c86cfa96924b46157a36d72bfb543e55,350.0,485.21,6.89,15.23,25.9,5
76ae7f8d0104f4808d4a93f4b81661d7,800.0,302.79,11.49,11.85,48.0,3
ecd485553265a2cc3ddf9727901541af,250.0,25.87,7.22,7.78,65.0,3
90558ff73a60e332ae75a7eef8d36b83,183.0,796.29,10.21,14.73,139.99,5
46fddecb6bfd9977d21332483ca3fb5c,444.0,469.32,9.1,15.87,159.9,5
a6ac4552716d0eff2649af4aa090619c,775.0,110.91,5.79,13.74,22.7,5
b12634fbd8b98d3805320cca29dbdc9f,200.0,168.38,3.86,13.82,69.0,5
d8f3f6f587c473f30872ffdf8170fc6c,4800.0,13.76,8.21,14.34,105.0,4
ae11d192084ba3db24965f271590124d,420.0,285.04,41.92,16.49,249.0,2
9c5548e522bd06824106a8713a019e1b,1700.0,552.96,14.37,28.18,299.99,4
6f019df1013d847952dafbd0abc55c94,250.0,154.98,6.21,7.47,29.9,5
011e6e76dd0cd56d26b5b0cb036e80a8,350.0,86.18,3.14,8.29,14.99,5
0d31aa9078990c7f19f4fc432d3fc74f,8161.0,356.43,10.29,40.98,449.0,5
73eedc4ca4a789813a63fe30856c805f,107.0,588.56,16.32,16.92,69.0,4
0347673d14e454a696bca6aebe61f23e,2197.0,1091.49,24.9,15.93,69.99,5
b7052b027c0d0f9034f466378c59248d,650.0,120.15,16.78,8.29,39.9,1
a435fd4d1e31fb6948a243c50533c1a6,250.0,4.49,4.04,9.58,109.9,5
a4e16b2bbdbf7c2243d008dc4b9e46bf,150.0,34.45,1.97,7.39,29.0,4
3a0ad73a22a4ca1af66f3f7ee5c6c3fd,2600.0,39.63,13.94,14.79,169.9,3
5dc381c7b65e21b5912100c620d09615,650.0,575.42,8.22,19.32,44.99,5
a017bed18c5f129119f36a92642a1cc0,2400.0,152.02,9.31,19.64,259.0,5
dc39e9b4bbe970588456c5547324593e,314.0,537.71,12.02,18.59,102.0,5
c0f229f61498b44c4a8790aafbf9397a,2700.0,15.18,5.18,11.73,69.9,5
9f9f7954335300799dadf3248f229115,335.0,310.13,12.42,13.77,158.0,5
df5130410a20fcd7faec983640e48078,300.0,128.47,3.74,11.85,29.99,5
d6fd1a476eb810f979d9cbd33ce43bd2,396.0,532.81,19.49,15.52,109.9,4
f813aba63e668c603b5e723e0f8f7bad,200.0,546.58,12.12,14.52,42.99,5
813b5a476617fd4a0d4f49f875a6e99b,250.0,13.06,6.12,7.78,29.98,4
85d0c23b95880fa1aa38c08bac7848ca,250.0,5.41,5.78,7.39,29.9,5
afb67c04593c89865f383745e2993cef,50.0,421.65,9.77,11.85,24.99,4
1ff2e9584155b7fe38ee7718f5cd6ed7,150.0,1085.35,19.41,17.28,120.0,4
f6e6afb31fd4986da7ac663a6b0c93b4,750.0,731.71,33.34,19.44,67.1,4
a1a904e8b9bcacd940d9e8f476467cce,400.0,1764.02,8.38,34.5,99.7,4
ee604aa0fa0065d16fa19f49ca51ad76,50.0,200.47,7.44,11.85,13.99,1
e31ec91cea1ecf97797787471f98a8c2,710.0,999.03,12.95,22.07,689.0,5
db33c2c3cc0b7e95e31b9ea491ece2a9,1350.0,922.51,11.48,23.6,64.9,3
cad08f9cafe86a00a19ad9376c356779,329.0,1689.39,17.45,34.15,35.9,4
8c10a70852b8d854532e8f283062d56b,600.0,243.78,8.95,10.96,42.99,5
87a5815d49ea848c69d0d3227c5699cd,250.0,1453.7,16.6,17.06,49.99,5
f6f0b540e89f9b3f6f256e9c5c739f6f,500.0,42.06,9.28,9.05,52.0,4
70f357cca87c1162357bf3c0a993cbe5,200.0,527.23,10.93,16.66,58.99,5
ff81a4d6caf5a04e852149c674789478,1150.0,337.41,8.92,18.49,129.9,5
43efdc225443ada11da1258aa555c24f,700.0,339.22,12.58,17.73,69.0,5
a04084799bcf2107344626146b5f70fe,350.0,461.36,14.35,16.32,17.0,5
bffbaadd10618f8f654b42bf0a7dd15f,150.0,515.25,13.99,15.95,169.99,5
1451f4e1d7e9367d2fe5173de35b9656,1500.0,993.73,22.71,21.67,689.89,3
d58bf4dd85230e05725202c1f0b4b800,6025.0,307.08,13.97,25.71,199.99,4
da0b8ba8e2730558871c2f9eb672e787,550.0,321.43,3.89,19.46,39.0,5
49f02b4e9f14707b1cb78c09ecb89ed3,1200.0,1914.1,33.99,24.21,69.9,2
0bfa29f2e2ca95b17ab75e7ecf1f9df8,1300.0,1126.09,19.91,20.11,124.8,5
b336214a092c49699b59cfefc4b19ff1,1110.0,129.49,10.2,7.71,47.65,5
4e906592ffe21666b515f88ec700cdeb,1100.0,273.46,30.13,17.6,40.0,4
e2101b7f68035b709716010fb28abb99,7550.0,500.9,22.86,44.56,109.0,1
bf0b0091259a3839db4a335aa1b4c8dd,400.0,35.71,5.31,8.78,119.9,5
ecf9330db0f11c5086969ed6c7468d4a,200.0,2206.43,34.35,34.15,44.9,1
0640b06b89343b8b664b6ddef40ba020,653.0,365.07,9.83,16.11,49.9,4
4033aa2bed487107c0ab9ee14ce180e6,950.0,628.97,2.93,16.75,72.0,5
cecad90bcb7f2d198f1c2e5087d070ee,1300.0,105.67,3.43,9.14,120.0,3
3ca5e7693386a872242471df60bab834,157.0,43.33,2.18,7.55,53.89,5
288fa21578528e37e861275a550873d1,150.0,619.61,28.84,18.29,58.99,1
10f727ff394decc79ce4fe9d02d3528e,250.0,141.0,7.05,11.9,56.99,4
171b2216b2d1b1f42bc9481f06dfaa40,550.0,618.2,9.32,19.46,38.99,5
d9952ada4955694cae66806b7d5ac6ca,4450.0,19.19,12.92,7.68,59.9,5
9fc6440104c0af2d54ef7ff9e71703eb,675.0,2268.08,14.45,38.51,65.9,4
04af40a6714e5ab254138fcd4863f0c1,400.0,31.03,5.78,7.39,40.0,5
89754e8d7a02b0a3f7aa92d800b25c14,1350.0,331.52,18.8,17.6,39.9,4
ccbffb63e772cd3ec727b371925c25e1,400.0,277.81,6.1,13.51,24.18,5
df6b027b8ccc733f264b64dd4f6de13a,500.0,170.2,13.14,12.48,10.0,5
ce989095754190db3dfe99fdc63e1124,1250.0,2147.03,15.27,38.36,115.0,3
3ac5f81cae4e0191f17d05323fb9ce6f,300.0,868.24,9.74,14.1,29.99,3
5917ce1efc6236fc7a96079d1f91a966,13450.0,545.83,7.33,51.88,450.0,5
43bc7c4536c8e9551370565d9b101904,500.0,13.83,11.36,14.41,799.0,4
174394823ac1f610113794f480f3b60e,250.0,440.47,6.22,18.23,29.99,5
0507a74781354ea643bff372311d2a97,150.0,92.7,2.12,7.64,110.32,5
37f6e52783daf8d5b0a61c8876c23b38,2500.0,1301.99,18.03,25.15,99.9,5
cad9cc97c8f0878b65c04815fb985252,875.0,1948.79,21.82,52.91,80.0,3
82ee5cb36361d105c438c357e9926473,12300.0,284.62,7.15,20.99,69.9,5
030d5292e5796b7c461070e04a7ad556,150.0,447.7,5.59,15.39,89.9,5
f8a7ddc8ce9090a2647d48daecae3a24,16650.0,75.93,16.97,37.05,219.99,3
8b39b1a490a2cc8906ec4b08ef88a40c,517.0,446.59,11.2,16.81,149.87,5
9802c8064442c734074a7b608505a3f8,1575.0,906.82,10.55,28.13,199.99,3
df9eb91b90f72e0b73a3b71466a9a44f,850.0,2350.21,33.07,27.13,397.0,1
0e259b373316a562c9e71cd725ce1120,500.0,1206.49,8.24,22.31,54.9,5
a9aaaf24646d60bb635aee235c06db11,13050.0,1061.81,10.87,165.15,859.9,5
714e708f39c09ff4048aa43423ab2a0a,4100.0,395.25,11.3,12.83,189.8,5
330a8410950e2c8bd89631999a37b2c9,1700.0,574.07,18.65,17.65,129.9,5
483f86b7cf498c438e3be9ef583d7548,2500.0,15.66,5.99,13.41,159.0,5
ffbcdac3da2c2f23b699666818b0d38c,300.0,793.45,8.96,18.65,78.0,2
7897a2eebb3941ae97159cb88f65cb1c,300.0,50.14,23.93,8.3,150.0,2
841db6722b61d17ec70ba20934e58528,1750.0,427.83,12.82,13.44,49.0,5
9df9587a3db3e8ad4789a07841a0afe1,150.0,53.42,3.44,7.72,65.0,5
cba96e186e4dd8d172b398e01df4027d,1050.0,93.2,2.33,11.28,93.0,4
a4601549c0054db50e2c61e1a7d49678,700.0,310.94,24.7,12.7,51.92,2
8b1dd2533fbec1b2a1db8a602791dfcd,1500.0,409.38,9.22,13.44,59.9,4
df719e82188cc47552d259703d5413f0,1050.0,616.07,4.13,18.85,149.97,4
b6776d519223f71fa9fdb62a7b79e5b8,450.0,109.12,1.86,9.54,203.9,4
52586b1b9916f51d8bf0d76295da9f6a,1000.0,622.14,5.56,15.56,45.9,5
aae5882b35279b55f02104b5ff4a50da,350.0,268.58,13.4,11.87,52.64,4
05580ea6005bac590a3f143473c9b296,2700.0,584.91,24.03,21.82,189.9,4
67f2f913bb16abed933504fb19d4ade4,1200.0,400.19,6.92,17.6,25.9,4
2af7994de778d60a50bc24d1ef9e2331,434.0,1080.93,10.1,20.42,52.99,5
13a129044d7c671ff1ca959083f80653,300.0,116.74,4.05,11.15,48.0,5
25ba9b359798bd58693b37d552c5d08c,900.0,334.58,8.9,20.36,198.0,4
0350e1e5b7265e23e84b1e467e0b6b82,175.0,86.81,4.56,7.78,29.98,4
68561f321bfa3dcaf142cf65f8df2033,2050.0,351.47,6.62,15.17,199.9,4
836e4cb15d850d5cb77cda4c3c387665,7700.0,356.24,37.43,122.32,1168.0,1
027e4543814c3b3509bbe890c569a841,10550.0,2378.84,11.21,54.12,329.0,4
fab4e2e40db7e482ffeadb406729d399,2450.0,350.73,6.87,18.27,99.0,5
89aa696d2bae84d88b2f855b0db40800,10700.0,506.36,14.49,18.38,500.0,5
e4e87503e23bd920473b4bbe54e015b5,600.0,692.09,9.44,18.0,205.0,5
e299b9edcedc7009ca224fb5a856afdf,1850.0,2135.97,11.88,65.58,114.99,5
0656252be8b31ab4b264a730f9e600cb,10075.0,101.85,15.21,18.95,119.99,5
f1331ba967671bd1a0cc183d806c57c7,248.0,1311.53,14.32,26.6,189.0,5
9d7bda1d8caaa92f82edb8e4559852a8,400.0,301.17,31.11,13.05,349.0,1
0700a8e0947d76a90800538ff87da453,150.0,777.31,10.42,18.23,15.0,5
0b691ae66d643c4c266fd72bd6ce77ce,1100.0,548.72,16.89,15.25,71.99,5
b61baa7b1523a2a7e4e1382f25e6f9de,2600.0,341.8,9.93,14.56,115.0,5
16b2fea16c665281ed07933ee9b9f095,1600.0,1710.59,10.0,22.19,69.0,1
d94b232e72e4c7c22f765be9ee391b3f,300.0,228.51,33.66,10.96,26.9,3
99e3f90c535337b45eace6f8a8a9400f,400.0,891.12,8.3,50.0,45.0,5
44aa6cb9b49cd7412acad36a95e32212,1800.0,490.62,29.7,15.63,59.85,5
7244309fd0802a48b22151820d256ce8,207.0,278.8,20.39,18.45,81.99,5
63033c7afa7443f6f4d862d70fcf413f,1450.0,409.28,9.06,16.74,69.9,5
dc072ac65fce2a16ef5cc9473e91dfa8,27350.0,599.58,10.39,67.57,538.0,5
db8a99e0ff1f9fc4a61e0e5567b5467c,550.0,226.04,6.97,12.86,28.99,5
cc8ae3b6f1e14041c68fb899d1d83303,300.0,545.18,5.0,12.21,29.99,5
bcd1f5bd3d7c694c6e68bd6b5e7f24a4,750.0,853.61,25.06,15.58,99.99,3
442da52f7e1c635406d2ed070bf1c358,100.0,8.16,1.58,7.78,21.9,3
8b74f8eb433512f288e513c2e2f391a8,390.0,369.29,4.64,16.48,329.9,5
b170f1243a620b65504157b83f69a2e0,3375.0,15.63,10.49,20.57,59.58,5
f6dc214828640155295589cf7c2ed4e8,150.0,960.11,50.14,22.06,19.9,1
dac9b7a51d7f27bbcfa19b93433f65d2,3000.0,663.45,13.35,26.2,412.0,5
d684202253f5f00621b0afd578646f3d,1350.0,267.0,8.29,13.41,56.0,5
4bfccd93522d928f8732e455310da85b,430.0,20.06,14.12,8.72,33.99,5
3010bb1af2af6f8743b4eb307633d044,225.0,324.12,4.23,13.62,168.9,5
4b938d32f7c4a575aea3a5cbb5ef03e0,1200.0,547.84,7.11,20.84,39.9,3
e4b2030986f453ba45c63a508073e3d3,21450.0,502.24,16.29,124.07,129.0,5
cdc6ceaabb2f687c33736de20f6c0b98,1200.0,1169.49,14.09,17.95,99.99,5
af06bde35029a2f75949ee83a195f5c8,9650.0,31.67,4.29,21.58,219.0,5
c526aa9189a06bf511e79dbc0e0e70b9,100.0,690.18,9.79,15.1,24.99,5
4f5a529c594b7fb29daf6b077313ebcb,350.0,495.54,23.02,14.79,149.0,1
6808f7954e27254ceae6640f4e903775,300.0,2706.13,18.38,25.38,49.9,4
c58cfe890d48c47bf22b6bfe55b6cddb,125.0,2028.12,23.13,22.06,35.99,3
fabf6de4b124e6dda46615c09ecd7476,5850.0,54.52,8.98,14.13,159.0,5
f387eb734dc3346d68ecfdaf4f0ab0ee,950.0,18.79,27.95,9.26,129.89,1
fda88f9d411c7657f60cce02440ec0f8,200.0,364.28,26.88,14.1,35.0,3
5981ae276b32c4b5d69ed39efd08d0a8,600.0,389.72,22.4,11.19,82.99,1
0db1291d4169060a3cd5b83f61c2904a,1450.0,9.3,3.51,12.11,129.9,5
415c757c7bfdcb97055fb594b1672748,9000.0,20.31,3.56,20.65,99.0,5
c25acd72d5c2eb2ec89c3c8d7cd7d1f2,400.0,29.99,4.26,8.72,49.9,5
4a1ea52e0dfcd2d974464a1cb86cfbf2,550.0,780.37,11.7,18.16,104.87,5
de1368ef7490f21023cbcdfa8eb6728a,2000.0,1381.99,25.71,27.86,199.0,5
48181682578362256145d6338e6488aa,350.0,14.99,5.2,8.05,100.8,4
3f9e443363932c59458a52c1ffd3655d,275.0,853.15,10.94,15.1,11.99,5
417b5687161450887ef2e6b283c15c32,418.0,1979.99,19.56,25.76,67.9,5
a266e0f988a0cf8c1fbbf64e0687ab26,680.0,409.21,14.35,15.17,49.9,5
ea9184ad433a404df1d72fa0a8764232,233.0,786.32,7.98,18.72,89.0,5
38e61f4af1178dd0d6d02b1b01085105,340.0,488.85,10.38,14.96,173.0,4
b02fefc3800702d58c988da39c132902,1925.0,171.55,6.98,21.92,739.9,5
a589caa6892ceacc6bbf2f8cc30a8ad4,1795.0,2267.45,16.25,30.3,109.9,5
6471b260244ab316f8331321d689aff8,9750.0,1072.94,19.01,28.49,158.0,4
4421f094ff828b78aba6d18db005821d,1600.0,1527.24,22.0,23.18,65.9,5
e06698baea08bc0dd2705f763e7d1c89,1100.0,677.67,7.19,17.78,148.0,5
a86a34972a168f819d4e6fbf8d07a264,300.0,392.66,16.83,18.27,24.0,5
84c8d881929cf4e631a02b92afbb9524,7750.0,2040.95,12.24,56.85,369.0,5
6e89707fcdbc3ebec7af18514966cc90,200.0,215.68,5.38,12.48,48.9,4
71d8ad12c759cd9f8f9083bc6a540007,2200.0,653.98,10.21,21.6,159.0,5
946618322795acbec1b5c63fb3634ba0,150.0,864.88,14.52,16.79,18.9,4
31209eb386cfc93a1aeacf7d2da74f86,900.0,248.75,31.69,17.31,221.5,5
0870bb57b1b24052c8ac2cd8df433553,150.0,74.37,6.34,7.46,28.99,4
c635b7e8fb0f2db9ddb1481111af5996,6038.0,87.82,3.7,14.93,219.0,5
9a327776c4009cd0980497d9386b1472,400.0,944.2,8.86,19.19,72.0,5
14a206c35ee9f241453e58a9b26bdc76,500.0,13.7,5.58,9.02,179.49,5
103333c1fad5bfda8e9b1c84615fae2f,479.0,1122.9,35.88,23.56,264.0,3
917e815e734e27d699a971dcbac12e9e,500.0,477.15,16.01,14.1,24.82,5
1e7d79d08a87fbdc49009885f8990ccc,300.0,871.49,8.33,18.65,79.0,5
6a4b27f33e33875ed99945d3e271698e,1850.0,757.96,11.65,22.27,350.0,4
6be0e40ad5ed600b9e6b90fb9f58ba3a,700.0,863.97,4.29,15.79,129.9,1
ab1f91e3f37cb07da2a18c32782ad717,12600.0,121.1,16.87,32.13,156.99,5
6f8d53661cb6c0103f103915644d0a06,850.0,51.36,1.99,9.34,69.0,2
b085981e816dad29812a8972f65d3fc9,350.0,849.83,8.72,18.13,79.99,5
b92a772cba8a9bd47b3440908ef29359,200.0,474.97,7.2,11.85,28.0,5
1c8ea3262201c0562eccbcefff3da202,400.0,463.22,3.07,16.14,149.0,5
a0fb93bd5792f18bb55f4dde921ed0cb,200.0,341.59,7.4,15.1,31.49,5
39a88f719920998e92f0d3f7b32040fc,800.0,1096.26,23.15,16.18,59.99,5
acc2a63ccf0116a0851f085f5f19b7a0,300.0,379.23,13.69,15.1,49.9,5
60c2fd4bd6d23ab4fa7a910b61dac591,251.0,7.42,4.44,7.82,79.9,5
278684c636289c6fba43aff030c66603,200.0,575.18,16.17,15.1,48.9,5
0bf51fdc3af690e954d2ee0c4346b47d,150.0,499.72,8.83,16.79,40.0,4
