passo,tipo,valor,nomeOrigem,saldoAntigoOrigem,novoSaldoOrigem,nomeDestino,saldoAntigoDestino,novoSaldoDestino,fraude,fraude_sinalizada
349,PAGAMENTO,38906.67,C627919334,10646.0,0.0,M1169466046,0.0,0.0,0,0
675,SAQUE,1091589.88,C9735820,1091589.88,0.0,C158741308,375880.91,1467470.79,1,0
250,TRANSFERENCIA,114827.36,C875158937,114827.36,0.0,C1362630916,0.0,0.0,1,0
206,SAQUE,156289.67,C2087640417,0.0,0.0,C1198351978,316462.06,472751.73,0,0
137,PAGAMENTO,38851.57,C520413635,356.0,0.0,M327492110,0.0,0.0,0,0
143,TRANSFERENCIA,32076.17,C996891607,32076.17,0.0,C1918140601,0.0,0.0,1,0
603,SAQUE,4099382.36,C934857177,4099382.36,0.0,C358568461,0.0,4099382.36,1,0
44,SAQUE,243459.93,C1791070721,0.0,0.0,C1275981046,632056.85,1148628.01,0,0
476,SAQUE,94084.23,C1168984640,0.0,0.0,C1730020049,552976.38,647060.62,0,0
14,SAQUE,2927005.15,C2010427735,2927005.15,0.0,C1887744176,0.0,2994420.07,1,0
299,SAQUE,179227.39,C973909314,0.0,0.0,C223200173,1176689.55,1355916.94,0,0
308,PAGAMENTO,11269.01,C233203821,36041.76,24772.75,M773607076,0.0,0.0,0,0
179,PAGAMENTO,24904.6,C755041643,0.0,0.0,M593419169,0.0,0.0,0,0
15,PAGAMENTO,880.1,C2115399859,21072.0,20191.9,M1451331018,0.0,0.0,0,0
18,SAQUE,158476.69,C1708489103,684454.19,525977.5,C375832275,2505425.07,2663901.76,0,0
203,PAGAMENTO,9564.45,C1231746551,0.0,0.0,M1893216043,0.0,0.0,0,0
135,PAGAMENTO,8455.0,C989213613,191940.22,183485.22,M250862272,0.0,0.0,0,0
255,DEPOSITO,276612.09,C215663090,8187069.58,8463681.67,C246397151,2318944.24,2042332.15,0,0
208,PAGAMENTO,3683.22,C1095359856,0.0,0.0,M131311704,0.0,0.0,0,0
380,PAGAMENTO,13671.68,C142211143,6807.0,0.0,M1221066483,0.0,0.0,0,0
16,TRANSFERENCIA,828720.89,C1422357582,828720.89,0.0,C366986030,0.0,0.0,1,0
110,TRANSFERENCIA,2145934.81,C918480550,2145934.81,0.0,C602397056,0.0,0.0,1,0
644,TRANSFERENCIA,228751.77,C1886391505,228751.77,0.0,C137422698,0.0,0.0,1,0
360,PAGAMENTO,4509.02,C661624186,80216.0,75706.98,M760250291,0.0,0.0,0,0
160,PAGAMENTO,11183.7,C2070879989,0.0,0.0,M1518197869,0.0,0.0,0,0
253,DEPOSITO,147824.17,C1175031778,3703861.19,3851685.36,C329760606,561431.57,413607.39,0,0
261,PAGAMENTO,2989.51,C1642926075,107599.0,104609.49,M1020233124,0.0,0.0,0,0
406,SAQUE,182421.75,C1701745275,1488.0,0.0,C318956523,501739.94,684161.69,0,0
346,TRANSFERENCIA,5417815.86,C961200857,0.0,0.0,C880566340,6088841.67,11506657.54,0,0
236,DEPOSITO,126539.39,C278998939,8254760.12,8381299.5,C2141483014,254296.34,127756.95,0,0
448,SAQUE,197679.75,C1317425891,109377.72,0.0,C130080415,2105335.54,2303015.29,0,0
301,SAQUE,112710.54,C1297355109,0.0,0.0,C1617092149,227392.86,340103.4,0,0
382,DEPOSITO,24570.87,C1252991076,1024897.65,1049468.52,C1043002025,3788221.24,3763650.37,0,0
380,DEPOSITO,90758.13,C1675744833,8180268.25,8271026.38,C1112717029,828170.64,737412.51,0,0
38,SAQUE,448258.89,C1827047921,0.0,0.0,C751747498,1532531.41,1980790.3,0,0
22,PAGAMENTO,84.83,C732738129,0.0,0.0,M1258255760,0.0,0.0,0,0
281,DEPOSITO,174850.68,C1451560999,286059.0,460909.68,C1524187121,1874104.69,1922259.1,0,0
373,SAQUE,12358.45,C1665039909,0.0,0.0,C980787427,177797.33,190155.78,0,0
36,PAGAMENTO,35928.62,C308416134,60865.0,24936.38,M1852567553,0.0,0.0,0,0
157,DEPOSITO,133006.09,C1592947137,1232373.42,1365379.51,C522853662,295609.11,162603.02,0,0
140,PAGAMENTO,12164.28,C1180247308,2100.0,0.0,M184172007,0.0,0.0,0,0
132,TRANSFERENCIA,2479940.21,C1242611758,2479940.21,0.0,C1769880049,0.0,0.0,1,0
283,SAQUE,47401.41,C1052918009,31162.0,0.0,C206582045,0.0,47401.41,0,0
469,TRANSFERENCIA,4417191.86,C2061241585,4417191.86,0.0,C558432551,0.0,0.0,1,0
391,TRANSFERENCIA,172362.84,C167183222,172362.84,0.0,C277647279,0.0,0.0,1,0
182,PAGAMENTO,19014.55,C1668972944,0.0,0.0,M1122615005,0.0,0.0,0,0
352,DEPOSITO,205089.16,C1819021603,16005.0,221094.16,C1997834574,0.0,0.0,0,0
136,SAQUE,95267.81,C1426688213,95267.81,0.0,C1274877827,0.0,95267.81,1,0
255,PAGAMENTO,3417.29,C2031335965,5760.0,2342.71,M462274329,0.0,0.0,0,0
292,TRANSFERENCIA,362335.05,C1144862911,362335.05,0.0,C552429589,0.0,0.0,1,0
303,SAQUE,5614246.07,C1340929577,5614246.07,0.0,C1754723066,0.0,5614246.07,1,0
500,PAGAMENTO,6552.84,C1989079724,0.0,0.0,M962284030,0.0,0.0,0,0
468,TRANSFERENCIA,19952.89,C10974087,19952.89,0.0,C1896366978,0.0,0.0,1,0
403,SAQUE,265836.1,C622612270,265836.1,0.0,C791486868,5819149.73,6084985.83,1,0
347,PAGAMENTO,6823.91,C322414581,285678.71,278854.8,M849201414,0.0,0.0,0,0
431,SAQUE,299143.44,C730498098,0.0,0.0,C1640046649,471817.41,770960.85,0,0
582,TRANSFERENCIA,781988.85,C646587946,781988.85,0.0,C1426895610,0.0,0.0,1,0
148,SAQUE,3733104.07,C379244982,3733104.07,0.0,C1160379813,452523.69,4185627.77,1,0
399,SAQUE,201701.24,C1811609361,26504.0,0.0,C1477599051,0.0,201701.24,0,0
556,TRANSFERENCIA,788855.1,C1746913772,788855.1,0.0,C1225375125,0.0,0.0,1,0
202,SAQUE,32807.89,C342513927,0.0,0.0,C957140836,1680099.58,1712907.47,0,0
212,PAGAMENTO,7486.2,C1781124245,26718.0,19231.8,M574838042,0.0,0.0,0,0
415,SAQUE,3242183.64,C1457562899,3242183.64,0.0,C507441404,0.0,3242183.64,1,0
182,PAGAMENTO,10489.27,C1141299586,0.0,0.0,M1439011411,0.0,0.0,0,0
303,SAQUE,342719.15,C780181497,179911.0,0.0,C304127184,0.0,342719.15,0,0
1,TRANSFERENCIA,20128.0,C137533655,20128.0,0.0,C1848415041,0.0,0.0,1,0
260,DEPOSITO,125252.59,C266602057,2447669.39,2572921.99,C770799263,852612.62,727360.03,0,0
261,TRANSFERENCIA,8639.93,C160052939,8639.93,0.0,C671509828,0.0,0.0,1,0
476,PAGAMENTO,1309.56,C1645675900,18704.0,17394.44,M1683777300,0.0,0.0,0,0
302,SAQUE,7357.2,C2094278428,0.0,0.0,C482595480,988717.32,996074.52,0,0
211,SAQUE,78667.4,C874289495,0.0,0.0,C1619434640,13603885.23,13682552.63,0,0
269,SAQUE,278619.91,C191042832,278619.91,0.0,C302294633,707791.17,986411.08,1,0
278,SAQUE,178296.26,C450642511,234396.62,56100.37,C640329916,269252.77,447549.02,0,0
332,SAQUE,250662.69,C1079199570,31531.0,0.0,C260208345,1056490.32,1307153.01,0,0
332,SAQUE,86117.13,C2089607393,20939.0,0.0,C2026614519,3997270.04,4083387.17,0,0
402,TRANSFERENCIA,1232239.39,C579893788,1232239.39,0.0,C2078443613,0.0,0.0,1,0
40,PAGAMENTO,3470.4,C294159380,119249.08,115778.68,M301473608,0.0,0.0,0,0
44,DEPOSITO,339309.22,C1113929481,4437475.25,4776784.47,C1907159141,8072966.95,9022278.82,0,0
80,TRANSFERENCIA,972920.87,C279538198,972920.87,0.0,C1842012952,0.0,0.0,1,0
701,SAQUE,731113.99,C697413376,731113.99,0.0,C1918590482,6041587.18,6772701.17,1,0
396,DEPOSITO,14215.88,C249859241,2180777.56,2194993.45,C1917961066,374040.09,359824.2,0,0
40,SAQUE,376985.8,C1808556310,51703.0,0.0,C952195866,214978.36,591964.15,0,0
19,DEPOSITO,91222.84,C502288929,2121730.87,2212953.72,C650195952,492899.87,942378.21,0,0
230,DEPOSITO,50482.61,C688853709,6163563.85,6214046.46,C2144143168,776204.63,725722.02,0,0
624,TRANSFERENCIA,932304.24,C626900726,932304.24,0.0,C556594745,0.0,0.0,1,0
203,PAGAMENTO,1626.14,C241273430,45577.0,43950.86,M733635088,0.0,0.0,0,0
34,SAQUE,288648.03,C572771341,4019.0,0.0,C789530788,2100908.02,2509948.18,0,0
372,PAGAMENTO,27134.98,C1453497910,0.0,0.0,M965700139,0.0,0.0,0,0
469,PAGAMENTO,1430.24,C2099809953,0.0,0.0,M1958394537,0.0,0.0,0,0
327,SAQUE,249879.85,C474761704,1500.0,0.0,C1162645552,711876.2,961756.05,0,0
302,DEPOSITO,66795.88,C1079197123,92.0,66887.88,C46555881,27195.88,0.0,0,0
282,SAQUE,64233.56,C967795248,23192.0,0.0,C1876982234,0.0,64233.56,0,0
687,PAGAMENTO,13645.26,C1728158552,264222.84,250577.58,M958392245,0.0,0.0,0,0
637,PAGAMENTO,2847.67,C1660954768,0.0,0.0,M1465429761,0.0,0.0,0,0
724,TRANSFERENCIA,309488.9,C296795076,309488.9,0.0,C658980177,0.0,0.0,1,0
36,PAGAMENTO,13188.73,C1269763430,448.0,0.0,M1619437145,0.0,0.0,0,0
186,PAGAMENTO,10393.87,C1687895650,148542.62,138148.75,M790434957,0.0,0.0,0,0
402,SAQUE,71724.53,C1547477220,51943.17,0.0,C1429095126,225334.98,297059.51,0,0
281,SAQUE,50613.66,C536693239,1306.57,0.0,C719973765,824720.69,875334.35,0,0
497,SAQUE,1939519.45,C1454351572,1939519.45,0.0,C93303375,38036.62,1977556.07,1,0
11,PAGAMENTO,15577.13,C229303507,59834.0,44256.87,M1560446100,0.0,0.0,0,0
130,SAQUE,334173.16,C1648990869,0.0,0.0,C349092631,1594555.75,1928728.91,0,0
323,DEPOSITO,127957.76,C50677265,441.0,128398.76,C1779304528,2977999.18,2850041.42,0,0
375,SAQUE,78373.4,C156656578,0.0,0.0,C1343643494,673330.22,751703.62,0,0
235,DEPOSITO,237979.36,C238735531,181.0,238160.36,C1534575841,4801.0,0.0,0,0
584,SAQUE,1016081.0,C1819971579,1016081.0,0.0,C1976692197,0.0,1016081.0,1,0
19,SAQUE,99257.99,C2141948139,10609.0,0.0,C246846573,0.0,99257.99,0,0
105,TRANSFERENCIA,35496.47,C1365223423,35496.47,0.0,C1732693893,0.0,0.0,1,0
210,SAQUE,152437.14,C743691459,0.0,0.0,C1747804873,874678.54,1027115.67,0,0
44,TRANSFERENCIA,76810.44,C1171003643,30369.0,0.0,C121215038,0.0,79736.28,0,0
153,DEPOSITO,343213.97,C161248753,20853.0,364066.97,C2023312655,0.0,0.0,0,0
544,PAGAMENTO,15102.12,C2058089707,41864.0,26761.88,M1276825699,0.0,0.0,0,0
498,SAQUE,95064.86,C1633870313,95064.86,0.0,C623604516,261235.49,356300.35,1,0
211,SAQUE,46140.46,C1816053514,0.0,0.0,C976164557,735907.12,782047.58,0,0
659,SAQUE,50577.26,C1270665617,50577.26,0.0,C465118409,9581426.29,9632003.55,1,0
154,SAQUE,112848.05,C1384196398,0.0,0.0,C2012303052,300848.48,413696.53,0,0
133,TRANSFERENCIA,1615178.67,C56535667,0.0,0.0,C889631656,1809486.23,3607211.32,0,0
529,SAQUE,1679154.56,C355424107,1679154.56,0.0,C318965454,4351406.23,6030560.79,1,0
354,TRANSFERENCIA,800301.8,C2047230606,542891.0,0.0,C1743810112,8619.01,808920.81,0,0
248,TRANSFERENCIA,10000000.0,C356177155,14011314.1,4011314.1,C803181313,0.0,0.0,1,0
279,SAQUE,179126.95,C779096054,29802.0,0.0,C30182016,140723.34,319850.3,0,0
246,SAQUE,831725.76,C113524819,831725.76,0.0,C1613034326,9544.26,841270.02,1,0
429,SAQUE,7263.51,C1580095164,0.0,0.0,C486813044,1232763.57,1240027.08,0,0
353,PAGAMENTO,477.38,C1875240189,0.0,0.0,M278639743,0.0,0.0,0,0
34,SAQUE,37923.07,C2111993850,41690.0,3766.93,C1463376797,33532.03,69762.89,0,0
181,TRANSFERENCIA,955505.54,C997127653,955505.54,0.0,C1969513501,0.0,0.0,1,0
252,SAQUE,140755.76,C155893701,0.0,0.0,C1293423484,654372.66,795128.42,0,0
56,SAQUE,136562.78,C170337029,136562.78,0.0,C2005239245,21100.34,157663.12,1,0
179,PAGAMENTO,35354.21,C981070586,0.0,0.0,M392030306,0.0,0.0,0,0
8,SAQUE,1996.17,C858959216,1996.17,0.0,C864078397,2559.74,4555.92,1,0
327,PAGAMENTO,21534.07,C912479513,27889.0,6354.93,M1303154398,0.0,0.0,0,0
297,DEPOSITO,69510.94,C1613856418,725775.57,795286.51,C1505225639,541956.04,472445.1,0,0
132,SAQUE,165044.94,C948878179,20095.0,0.0,C309747976,2116293.45,2281338.39,0,0
42,SAQUE,348258.45,C86920916,67825.97,0.0,C394180280,11870763.92,12219022.37,0,0
702,SAQUE,10000000.0,C628072559,10000000.0,0.0,C1677685761,0.0,10000000.0,1,0
184,SAQUE,431069.5,C1968160871,0.0,0.0,C1386732390,18842100.41,19273169.92,0,0
402,PAGAMENTO,7508.88,C1631726488,0.0,0.0,M1630803205,0.0,0.0,0,0
402,PAGAMENTO,3913.46,C1073465925,105257.0,101343.54,M771517356,0.0,0.0,0,0
251,TRANSFERENCIA,1304547.13,C1680328759,338.0,0.0,C1438711236,462255.81,1766802.94,0,0
157,TRANSFERENCIA,431356.55,C1839723035,431356.55,0.0,C1602753129,0.0,0.0,1,0
225,PAGAMENTO,16766.5,C932076281,243416.0,226649.5,M558779854,0.0,0.0,0,0
228,DEPOSITO,190870.46,C108197169,916.0,191786.46,C2020550820,0.0,0.0,0,0
206,SAQUE,990630.25,C866722579,990630.25,0.0,C1551990809,332494.61,1323124.85,1,0
180,PAGAMENTO,18678.69,C2016559618,22339.86,3661.17,M471636115,0.0,0.0,0,0
180,PAGAMENTO,4762.24,C959224199,1259.0,0.0,M733476982,0.0,0.0,0,0
326,SAQUE,65633.72,C1761421395,935.0,0.0,C1073902578,36994.53,102628.25,0,0
22,PAGAMENTO,18128.45,C1699199407,24681.0,6552.55,M1653136895,0.0,0.0,0,0
11,SAQUE,407626.77,C1538659055,9240.0,0.0,C2099343080,118336.79,738809.84,0,0
374,PAGAMENTO,31180.46,C2066746466,11440.0,0.0,M2018610126,0.0,0.0,0,0
186,TRANSFERENCIA,784401.1,C543761536,0.0,0.0,C2012008774,1529625.02,2314026.12,0,0
207,SAQUE,262836.81,C24416866,1703.51,0.0,C320089150,1595707.82,1858544.64,0,0
325,DEPOSITO,363156.03,C122720303,12001631.8,12364787.83,C1021143125,1206152.83,842996.8,0,0
375,DEPOSITO,73811.92,C1615989549,892782.93,966594.84,C2055671136,8394376.26,8320564.35,0,0
308,PAGAMENTO,22944.17,C987927462,0.0,0.0,M1800473373,0.0,0.0,0,0
537,SAQUE,81278.73,C58339720,81278.73,0.0,C1656842502,2087033.64,2168312.37,1,0
331,PAGAMENTO,11932.98,C25142365,46564.0,34631.02,M1179767031,0.0,0.0,0,0
212,DEPOSITO,486581.45,C773882630,3255049.96,3741631.41,C1682974286,3008911.81,2522330.36,0,0
351,PAGAMENTO,19933.33,C1710782385,0.0,0.0,M166405028,0.0,0.0,0,0
134,SAQUE,334702.87,C1251365216,0.0,0.0,C1501107724,19852204.77,20186907.64,0,0
408,TRANSFERENCIA,503961.93,C451898714,503961.93,0.0,C540990710,0.0,0.0,1,0
536,SAQUE,844213.81,C1857315735,844213.81,0.0,C541525278,0.0,844213.81,1,0
428,PAGAMENTO,22533.83,C584532201,12505.56,0.0,M29707152,0.0,0.0,0,0
327,SAQUE,634385.97,C998715487,634385.97,0.0,C198443055,463366.45,1097752.42,1,0
189,PAGAMENTO,42414.98,C2016875763,0.0,0.0,M655455835,0.0,0.0,0,0
442,TRANSFERENCIA,1487505.07,C277096632,1487505.07,0.0,C344711118,0.0,0.0,1,0
232,PAGAMENTO,6371.92,C2047350610,6697.0,325.08,M1445971358,0.0,0.0,0,0
380,PAGAMENTO,1681.98,C725828613,0.0,0.0,M820292710,0.0,0.0,0,0
718,TRANSFERENCIA,371449.7,C1572583311,371449.7,0.0,C336176580,0.0,0.0,1,0
346,DEPOSITO,152946.06,C239113077,52119.0,205065.06,C436667246,621342.4,468396.34,0,0
185,PAGAMENTO,28353.7,C1169581632,0.0,0.0,M1467150917,0.0,0.0,0,0
356,PAGAMENTO,358.21,C38047265,172976.87,172618.66,M1101908864,0.0,0.0,0,0
296,SAQUE,3080973.39,C2110692683,3080973.39,0.0,C1822459038,201833.93,3282807.32,1,0
315,TRANSFERENCIA,7748802.0,C149785547,7748802.0,0.0,C733601841,0.0,0.0,1,0
639,TRANSFERENCIA,711932.67,C1372327870,711932.67,0.0,C608537873,0.0,0.0,1,0
201,DEPOSITO,188126.07,C897815406,22511.0,210637.07,C1968445644,189203.54,1077.47,0,0
670,SAQUE,1938347.14,C106058139,1938347.14,0.0,C1218665261,294911.92,2233259.06,1,0
162,SAQUE,20723.46,C222787154,106833.0,86109.54,C2131891073,39585.5,60308.97,0,0
505,SAQUE,2979972.78,C1670945356,2979972.78,0.0,C788738425,267407.43,3247380.2,1,0
10,PAGAMENTO,23065.35,C522533764,1789.0,0.0,M190995683,0.0,0.0,0,0
345,SAQUE,214581.84,C2104047633,0.0,0.0,C267547532,4600857.99,4815439.82,0,0
403,SAQUE,141873.19,C866564284,25179.0,0.0,C402778640,1649763.41,1791636.6,0,0
399,SAQUE,105353.51,C1878161546,0.0,0.0,C1258860215,210979.78,316333.29,0,0
185,DEPOSITO,64356.03,C1622836909,2602869.7,2667225.73,C180167183,439186.6,374830.58,0,0
355,PAGAMENTO,3664.04,C208479620,0.0,0.0,M1147466801,0.0,0.0,0,0
469,TRANSFERENCIA,245106.78,C568285041,245106.78,0.0,C867659609,0.0,0.0,1,0
266,TRANSFERENCIA,10000000.0,C1749184895,25494862.93,15494862.93,C1827220106,0.0,0.0,1,0
119,SAQUE,383005.31,C668880869,0.0,0.0,C1470979799,563457.39,946462.7,0,0
212,SAQUE,198430.06,C2050804101,138630.0,0.0,C1743800794,987864.89,1186294.95,0,0
19,PAGAMENTO,16632.3,C1262950132,0.0,0.0,M1981041665,0.0,0.0,0,0
302,TRANSFERENCIA,1784291.62,C1824422196,125675.0,0.0,C38350195,81486.58,1865778.19,0,0
82,SAQUE,45077.1,C978467011,45077.1,0.0,C809689507,126262.18,171339.29,1,0
139,PAGAMENTO,18236.14,C956685774,0.0,0.0,M762565933,0.0,0.0,0,0
235,TRANSFERENCIA,188684.82,C2137024272,0.0,0.0,C1054174966,393013.1,581697.92,0,0
154,SAQUE,74893.78,C575694501,0.0,0.0,C1750905143,2694407.28,2769301.06,0,0
355,PAGAMENTO,902.32,C185958558,20866.0,19963.68,M1216938510,0.0,0.0,0,0
308,TRANSFERENCIA,370241.23,C453216183,59868.0,0.0,C2083512139,0.0,370241.23,0,0
21,PAGAMENTO,996.69,C1589846131,21053.0,20056.31,M1523879619,0.0,0.0,0,0
374,DEPOSITO,29408.97,C939046788,26762392.87,26791801.84,C999848189,457158.01,427749.04,0,0
85,TRANSFERENCIA,8924971.59,C406938681,8924971.59,0.0,C579440834,0.0,0.0,1,0
421,TRANSFERENCIA,1501341.87,C1749948822,1501341.87,0.0,C1224774762,0.0,0.0,1,0
625,SAQUE,20278.62,C1747133660,20278.62,0.0,C1277670542,12454.77,32733.39,1,0
211,DEPOSITO,84655.26,C800391807,2731591.98,2816247.24,C1919178439,4274154.78,4189499.52,0,0
283,PAGAMENTO,28566.02,C2009921461,0.0,0.0,M1514967999,0.0,0.0,0,0
284,TRANSFERENCIA,532527.03,C1011857780,0.0,0.0,C976765522,1013128.85,1545655.88,0,0
303,DEPOSITO,195659.12,C1537682207,759217.8,954876.92,C1337551773,350784.94,155125.82,0,0
606,TRANSFERENCIA,2582642.18,C1330451334,2582642.18,0.0,C1763711623,0.0,0.0,1,0
692,SAQUE,466218.08,C545352261,466218.08,0.0,C1292726952,240002.78,706220.85,1,0
46,PAGAMENTO,6257.96,C903615514,7219.0,961.04,M1008772415,0.0,0.0,0,0
95,DEBITO,2790.97,C2066911646,916.0,0.0,C1969496705,23793.13,26584.09,0,0
404,PAGAMENTO,4050.3,C1483275002,11565.0,7514.7,M695877043,0.0,0.0,0,0
262,TRANSFERENCIA,201281.36,C1271087457,201281.36,0.0,C1017401472,0.0,0.0,1,0
308,TRANSFERENCIA,4620.02,C709504414,144369.0,139748.98,C636049640,0.0,4620.02,0,0
202,PAGAMENTO,9125.45,C1096253673,43599.3,34473.85,M400555083,0.0,0.0,0,0
188,SAQUE,314064.25,C1857283023,0.0,0.0,C2071719932,2085686.07,2399750.31,0,0
522,PAGAMENTO,9597.45,C1625143586,0.0,0.0,M2133045028,0.0,0.0,0,0
226,DEPOSITO,164561.65,C1284302652,25980.09,190541.74,C934071684,283124.02,118562.36,0,0
179,PAGAMENTO,19248.91,C1259842606,67870.23,48621.32,M1472357056,0.0,0.0,0,0
62,SAQUE,724414.43,C189532677,724414.43,0.0,C741569434,223853.38,948267.81,1,0
18,DEPOSITO,319675.44,C897595113,2722156.01,3041831.45,C1005856130,702775.3,511402.42,0,0
187,TRANSFERENCIA,856386.66,C625994500,856386.66,0.0,C2116199681,0.0,0.0,1,0
307,SAQUE,7476.72,C1023778778,73055.35,65578.63,C1189741095,60422.17,67898.89,0,0
164,SAQUE,209324.05,C1189532413,0.0,0.0,C1651239006,445213.47,654537.53,0,0
375,SAQUE,97279.96,C1954664082,0.0,0.0,C1338742586,1176510.02,1273789.98,0,0
283,TRANSFERENCIA,924912.26,C626512080,924912.26,0.0,C559962002,0.0,0.0,1,0
255,DEPOSITO,419826.89,C1210824817,66766.0,486592.89,C2073146850,360582.7,0.0,0,0
390,SAQUE,208868.36,C1027606228,208868.36,0.0,C1691226425,78757.57,287625.93,1,0
398,PAGAMENTO,4823.61,C633473045,0.0,0.0,M485158207,0.0,0.0,0,0
329,TRANSFERENCIA,1867886.81,C753841325,0.0,0.0,C1687810091,3026381.94,4894268.75,0,0
307,PAGAMENTO,11767.36,C91978224,0.0,0.0,M1928055455,0.0,0.0,0,0
401,SAQUE,159564.28,C221281704,0.0,0.0,C492067026,471365.67,630929.95,0,0
402,SAQUE,18226.52,C1139815733,0.0,0.0,C1446453350,1484632.51,1502859.03,0,0
356,SAQUE,357226.8,C2080356866,357226.8,0.0,C784361813,0.0,357226.8,1,0
405,PAGAMENTO,4728.16,C1120456201,568968.0,564239.84,M1931087381,0.0,0.0,0,0
35,DEPOSITO,225102.55,C2109904182,3111930.99,3337033.53,C391928583,292710.39,67607.84,0,0
308,SAQUE,203166.57,C2001605988,0.0,0.0,C1467974652,377676.82,580843.39,0,0
328,PAGAMENTO,15231.82,C1421407227,11589.0,0.0,M565483628,0.0,0.0,0,0
251,SAQUE,177826.16,C1771804737,0.0,0.0,C1865073905,419356.68,597182.84,0,0
127,SAQUE,426532.4,C326519862,426532.4,0.0,C1092771337,94613.13,521145.53,1,0
284,SAQUE,154120.82,C99062360,0.0,0.0,C884438565,1489696.28,1643817.09,0,0
699,TRANSFERENCIA,62372.43,C2003289304,62372.43,0.0,C7749792,0.0,0.0,1,0
66,TRANSFERENCIA,7169129.94,C1016521533,7169129.94,0.0,C475877892,0.0,0.0,1,0
235,TRANSFERENCIA,4814.69,C964573395,4814.69,0.0,C665851220,0.0,0.0,1,0
297,PAGAMENTO,55978.7,C1040160327,42029.39,0.0,M104095757,0.0,0.0,0,0
325,SAQUE,103292.54,C764280649,0.0,0.0,C1117780112,7536754.29,7640046.83,0,0
36,DEPOSITO,160545.43,C943664534,1837830.81,1998376.24,C1067461953,180948.74,20403.31,0,0
18,DEPOSITO,19901.16,C1669380322,49153.0,69054.16,C655627695,180204.28,295407.91,0,0
405,TRANSFERENCIA,70382.18,C809677827,70382.18,0.0,C87092424,0.0,0.0,1,0
331,SAQUE,420330.71,C932539468,420330.71,0.0,C1435443699,99227.28,519557.99,1,0
356,PAGAMENTO,27252.89,C904581067,193093.52,165840.63,M295332608,0.0,0.0,0,0
161,PAGAMENTO,16809.87,C1488829790,16960.81,150.94,M580277240,0.0,0.0,0,0
327,SAQUE,146729.67,C661431090,146729.67,0.0,C249687884,0.0,146729.67,1,0
456,SAQUE,585396.14,C1275728264,585396.14,0.0,C62774884,1984527.66,2569923.8,1,0
331,PAGAMENTO,16235.57,C859512467,340527.54,324291.96,M2009999334,0.0,0.0,0,0
279,PAGAMENTO,177.26,C1983397199,1864.0,1686.74,M389806581,0.0,0.0,0,0
327,SAQUE,260879.36,C978639734,10991.0,0.0,C1585189604,190022.45,450901.81,0,0
276,SAQUE,216770.77,C588049130,27168.0,0.0,C1507080435,0.0,216770.77,0,0
287,PAGAMENTO,8445.68,C335151520,502998.0,494552.32,M763479410,0.0,0.0,0,0
47,PAGAMENTO,10598.41,C15395771,30092.48,19494.07,M1517309660,0.0,0.0,0,0
9,SAQUE,1055.0,C1764109750,1055.0,0.0,C1522743169,75179.0,0.0,1,0
379,TRANSFERENCIA,287788.92,C575172633,0.0,0.0,C1339457126,343158.54,630947.46,0,0
161,SAQUE,314424.43,C1293202732,180.0,0.0,C750103548,12313.0,0.0,0,0
71,SAQUE,304085.48,C1476565151,304085.48,0.0,C1637975724,152325.14,456410.63,1,0
671,SAQUE,10000000.0,C1122738410,10000000.0,0.0,C875530566,16889.8,10016889.8,1,0
354,SAQUE,126256.85,C1991599688,0.0,0.0,C2122260856,2814681.72,2940938.57,0,0
279,SAQUE,65685.44,C1004339881,29857.0,0.0,C479129957,0.0,65685.44,0,0
205,SAQUE,377432.86,C614729900,0.0,0.0,C1130838868,1041695.22,1419128.08,0,0
396,SAQUE,67623.59,C140434269,39660.0,0.0,C1863165332,3683712.7,3751336.29,0,0
188,DEPOSITO,321172.23,C1032356766,3349447.04,3670619.27,C1544820031,2371304.0,2050131.77,0,0
349,TRANSFERENCIA,498417.85,C907444924,5044.0,0.0,C1742056472,6845661.25,7344079.1,0,0
691,PAGAMENTO,2897.46,C896088364,0.0,0.0,M1364650257,0.0,0.0,0,0
276,DEPOSITO,91771.07,C162503121,25598835.24,25690606.31,C950000640,169785.54,78014.48,0,0
353,SAQUE,52766.17,C189582926,238175.0,185408.83,C708462345,112007.04,164773.21,0,0
41,PAGAMENTO,296.8,C975349439,0.0,0.0,M2138532012,0.0,0.0,0,0
18,SAQUE,324497.7,C1253267210,233.0,0.0,C88419907,321401.17,487795.32,0,0
11,SAQUE,59696.11,C55800800,0.0,0.0,C1707495353,91437.09,151133.2,0,0
327,DEPOSITO,12135.42,C252130715,2907803.14,2919938.56,C74333626,72864.68,60729.26,0,0
156,SAQUE,132592.79,C558493313,70133.0,0.0,C679687376,297983.56,430576.35,0,0
355,SAQUE,90618.8,C608037198,0.0,0.0,C134829888,290354.08,380972.88,0,0
372,SAQUE,105385.48,C9801998,0.0,0.0,C351627887,460228.31,565613.79,0,0
164,DEPOSITO,9524.09,C1000178055,2000.0,11524.09,C1829714991,138446.15,128922.06,0,0
141,SAQUE,44115.56,C1923319580,70266.07,26150.51,C1705682426,1412016.03,1456131.6,0,0
348,DEPOSITO,24091.5,C139623386,1707243.78,1731335.28,C1516879526,528438.44,504346.94,0,0
400,SAQUE,428229.29,C59078102,62560.0,0.0,C997102510,0.0,428229.29,0,0
715,TRANSFERENCIA,8443528.7,C1776089845,8443528.7,0.0,C870079370,0.0,0.0,1,0
